涛哥直播,#genre#
翡翠台,https://tv.iill.top/MyTV/J$TG•IPV4『线路99』
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3$TG•IPV4『线路100』
翡翠台,https://tvb.mytvsuper.us.kg/stream/tvb/null-33/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc$TG•IPV4『线路101』
翡翠台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv$TG•IPV4『线路102』
翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts$TG•IPV4『线路103』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路104』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=2&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路105』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=1&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路106』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=4&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路107』
翡翠台,https://cdn.iptv8k.top/dl/jspd.php?id=3&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路108』
翡翠台,http://iptviptv.site:9694/hls/98/index.m3u8$TG•IPV4『线路109』
翡翠台,https://test.zapi.us.kg/?id=feicui$TG•IPV4『线路110』
翡翠台,http://iptviptv.site:9694/hls/99/index.m3u8$TG•IPV4『线路111』
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4$TG•IPV4『线路112』
翡翠台,http://grandprix2023.asuscomm.com:8889/bysid/1.m3u8$TG•IPV4『线路113』
翡翠台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv$TG•IPV4『线路114』
翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts$TG•IPV4『线路115』
翡翠台,http://nz171l122.bb60246.ctm.net:8889/bysid/1.m3u8$TG•IPV4『线路116』
翡翠台,http://beishan008.asuscomm.com:8889/bysid/1.m3u8$TG•IPV4『线路117』
翡翠台,http://ali.hlspull.yximgs.com/live/tboxprofhwwqpthqyqtqqqxcxbfhqqfqvhdtqdvbtvqsqxqfsqqcvbctvbfc.flv$TG•IPV4『线路118』
翡翠台,https://ali.hlspull.yximgs.com/live/da349e04130b6c9f5be0284957a22767.flv$TG•IPV4『线路119』
翡翠台,http://r.jdshipin.com/n90gt$TG•IPV4『线路120』
翡翠台,http://r.jdshipin.com/62WM7$TG•IPV4『线路121』
翡翠台,https://pi.0472.org/tv/fct.php?auth=230918$TG•IPV4『线路122』
翡翠台,https://www.zhixun.com.mp/zx.php?id=mytv86$TG•IPV4『线路123』
翡翠台,http://r.jdshipin.com/qClQf$TG•IPV4『线路124』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=1&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路125』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=2&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路126』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路127』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=4&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路128』
翡翠台,https://cdn.iptv8k.top/dl/jspd.php?id=3&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路129』
翡翠台,https://tvb.mytvsuper.us.kg/stream/tvb/null-33/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc$TG•IPV4『线路130』
翡翠台,http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8$TG•IPV4『线路131』
翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts$TG•IPV4『线路132』
翡翠台,http://fm1077.serv00.net/Smart.php?id=jade_twn$TG•IPV4『线路133』
翡翠台,http://iptviptv.site:9694/hls/98/index.m3u8$TG•IPV4『线路134』
翡翠台,https://test.zapi.us.kg/?id=feicui$TG•IPV4『线路135』
翡翠台,http://iptviptv.site:9694/hls/99/index.m3u8$TG•IPV4『线路136』
TVB Plus,http://php.jdshipin.com:8880/smt.php?id=j2_twn$TG•IPV4『线路1』
TVB Plus,http://ha.jmied.com/aa/aa.m3u8?auth_key=1661958232-0-0-114df08fce17ecb21f6bf42de85e7600$TG•IPV4『线路2』
TVB Plus,http://php.jdshipin.com:8880/PLTV/iptv.php?id=j2$TG•IPV4『线路3』
TVB Plus,http://zsntlqj.xicp.net:8896/bysid/82.m3u8$TG•IPV4『线路4』
TVB Plus,http://beishan008.asuscomm.com:8890/bysid/82.m3u8$TG•IPV4『线路5』
TVB Plus,http://grandprix2023.asuscomm.com:8892/bysid/82.m3u8$TG•IPV4『线路6』
TVB Plus,http://timmy789.x3322.net:9081/stream/channelid/1790978445?profile=pass$TG•IPV4『线路7』
TVB Plus,http://nz171l122.bb60246.ctm.net:8892/bysid/82.m3u8$TG•IPV4『线路8』
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8$TG•IPV4『线路9』
TVB Plus,https://tv.iill.top/MyTV/B$TG•IPV4『线路10』
TVB Plus,https://tvb.mytvsuper.us.kg/stream/tvb/tvbplus/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc$TG•IPV4『线路11』
TVB Plus,https://ha.jmied.com/aa/aa.flv?auth_key=1661958232-0-0-3d9174957759709f8b53448167c0b6f6$TG•IPV4『线路12』
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2$TG•IPV4『线路13』
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe$TG•IPV4『线路1』
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe$TG•IPV4『线路2』
TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe$TG•IPV4『线路3』
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8$TG•IPV4『线路4』
TVB星河,http://ali.hlspull.yximgs.com/live/huanqiuhklivejjmjptvjsjjwxnhjjwjjtjjjtyfjsjjsjcfjxfjwmxjdtvbxh.flv$TG•IPV4『线路5』
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8$TG•IPV4『线路6』
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/playlist.m3u8$TG•IPV4『线路7』
TVB星河,http://freegat.us.kg/flv.php$TG•IPV4『线路8』
TVB星河,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8$TG•IPV4『线路9』
TVB星河,http://cookies.elementfx.com/ublive/ublive.php?id=1079$TG•IPV4『线路10』
TVB星河,http://php.jdshipin.com:8880/smt.php?id=tvbxinhe_twn$TG•IPV4『线路11』
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe$TG•IPV4『线路12』
明珠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts$TG•IPV4『线路1』
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$TG•IPV4『线路2』
明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8$TG•IPV4『线路3』
明珠台,http://r.jdshipin.com/GeWKr?id=mzt720$TG•IPV4『线路4』
明珠台,https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$TG•IPV4『线路5』
明珠台,https://tvb.mytvsuper.us.kg/stream/tvb/null-2/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc$TG•IPV4『线路6』
明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn$TG•IPV4『线路7』
明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8$TG•IPV4『线路8』
明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8$TG•IPV4『线路9』
明珠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts$TG•IPV4『线路10』
明珠台,https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$TG•IPV4『线路11』
明珠台,http://r.jdshipin.com/GeWKr?id=mzt720$TG•IPV4『线路12』
明珠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts$TG•IPV4『线路13』
明珠台,https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$TG•IPV4『线路14』
明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8$TG•IPV4『线路15』
明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8$TG•IPV4『线路16』
明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn$TG•IPV4『线路17』
明珠台,http://zsntlqj.xicp.net:8896/bysid/2.m3u8$TG•IPV4『线路18』
明珠台,http://beishan008.asuscomm.com:8890/bysid/2.m3u8$TG•IPV4『线路19』
明珠台,http://timmy789.x3322.net:9081/stream/channelid/204591672?profile=pass$TG•IPV4『线路20』
明珠台,http://nz171l122.bb60246.ctm.net:8892/bysid/2.m3u8$TG•IPV4『线路21』
明珠台,https://tv.iill.top/MyTV/P$TG•IPV4『线路22』
明珠台,https://tvb.mytvsuper.us.kg/stream/tvb/null-2/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc$TG•IPV4『线路23』
明珠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts$TG•IPV4『线路24』
无线新闻台,https://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$TG•IPV4『线路1』
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn$TG•IPV4『线路2』
无线新闻台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$TG•IPV4『线路3』
无线新闻台,https://nothingbe.serv00.net/tvb.php?id=C&type=hd$TG•IPV4『线路4』
无线新闻台,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路5』
无线新闻台,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$TG•IPV4『线路6』
无线新闻台,https://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$TG•IPV4『线路7』
无线新闻台,http://cdn.iptv8k.top/dl/jspd.php?id=2$TG•IPV4『线路8』
无线新闻台,http://live.cooltv.top/tv/tvb.php?id=2&hq$TG•IPV4『线路9』
无线新闻台,http://live.cooltv.top/tv/tvb.php?id=2$TG•IPV4『线路10』
无线新闻台,https://test.ttvb.eu.org/stream/tvb/null-1/stream.m3u8?u=yang&p=20f645c703944a0027acf6fad92ec465247842450605c5406b50676ff0dcd5ea$TG•IPV4『线路11』
无线新闻台,http://live.cooltv.top/tv/tvb.php?id=0&hq$TG•IPV4『线路12』
无线新闻台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8$TG•IPV4『线路13』
无线新闻台,http://ali.hlspull.yximgs.com/live/9c54a164d1ee6d0693947649a2560d0d.flv$TG•IPV4『线路14』
18台,http://ali.hlspull.yximgs.com/live/tboxprovhxqcvfhoeqfqhdoqqqyhcvxclqhqotqyq9qssqfdqcvhthofsqqhyx18.flv$TG•IPV4『线路1』
18台,http://cookies.elementfx.com/ublive/ublive.php?id=2813$TG•IPV4『线路2』
18台,http://cookies.elementfx.com/ublive/ublive.php?id=44$TG•IPV4『线路3』
天映频道,http://ali.hlspull.yximgs.com/live/tboxproqeqcxlvofbqbvnqqsfqvbhfhcvxcvqsqbcvqfdvqsfcbqbnqtypq.flv$TG•IPV4『线路1』
天映频道,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8$TG•IPV4『线路2』
天映经典,http://ali.hlspull.yximgs.com/live/tboxprovcnydsqfqsetqqfcvbcdtsqqfvxcvsqnmbnlqqhqqnmyhsqqftydq.flv$TG•IPV4『线路1』
天映经典,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=Celestial2$TG•IPV4『线路2』
VIUTV,http://php.jdshipin.com:8880/smt.php?id=viu1_twn$TG•IPV4『线路1』
VIUTV,http://php.jdshipin.com:8880/PLTV/iptv.php?id=viutv$TG•IPV4『线路2』
VIUTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv$TG•IPV4『线路3』
VIUTV,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=viu1_twn$TG•IPV4『线路4』
VIUTV,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=viusix_twn$TG•IPV4『线路5』
RTHK31,https://live.hkdvb.com/hls/live/31.m3u8?token=631170156109257$TG•IPV4『线路1』
RTHK31,https://live.hkdvb.com/hls/live/31.m3u8?token=275839252920364$TG•IPV4『线路2』
RTHK31,http://php.jdshipin.com:8880/smt.php?id=rhk31_twn$TG•IPV4『线路3』
星空卫视,http://1b6467f415.iok.la:9931/tsfile/live/1039_1.m3u8$TG•IPV4『线路1』
星空卫视,http://13457610200.8866.org:2018/live/星空卫视/index.m3u8$TG•IPV4『线路2』
星空卫视国际,http://13457610200.8866.org:2018/live/星空国际/index.m3u8$TG•IPV4
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8$TG•IPV4『线路1』
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$TG•IPV4『线路2』
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8$TG•IPV4『线路1』
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8$TG•IPV4『线路2』
环球电视,http://live.cgtn.com/500/prog_index.m3u8$TG•IPV4『线路1』
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8$TG•IPV4『线路2』
美亚电影台,https://test.ttvb.eu.org/stream/tvb/null-2/stream.m3u8?u=yang&p=20f645c703944a0027acf6fad92ec465247842450605c5406b50676ff0dcd5ea$TG•IPV4『线路1』
美亚电影台,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn$TG•IPV4『线路2』
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0$TG•IPV4『线路1』
亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8$TG•IPV4『线路2』
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8$TG•IPV4『线路3』
亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0$TG•IPV4『线路4』
亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0$TG•IPV4『线路5』
澳门卫视,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8$TG•IPV4
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8$TG•IPV4
澳视澳门台,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8$TG•IPV4
莲花卫视,http://php.jdshipin.com:8880/amlh.php$TG•IPV4
澳亚卫视台,http://1b6467f415.iok.la:9931/tsfile/live/1120_1.m3u8$TG•IPV4
中国台湾,#genre#
中天新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv009$TG•IPV4『线路1』
中天新闻,http://ali.hlspull.yximgs.com/live/0f782e3450d93c69da4c68a2de638d32.flv$TG•IPV4『线路2』
中天新闻,http://ali.hlspull.yximgs.com/live/tboxpropqqtvvqqqyquuqqfvbscvqdqtwqfsqqsqqqcvuyqemqeqtxw.flv$TG•IPV4『线路3』
中天新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv009$TG•IPV4『线路4』
中天新闻,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv009$TG•IPV4『线路5』
中天新闻,http://litv.zapi.us.kg/4gTV/?id=4gtv-4gtv009$TG•IPV4『线路6』
中天新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ctinews$TG•IPV4『线路7』
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1$TG•IPV4『线路8』
寰宇新闻,http://ali.hlspull.yximgs.com/live/tboxprophxehmffquxcxqveqeqyhmnqqxqqhqdhnqbnxfdqfhyxw.flv$TG•IPV4『线路1』
寰宇新闻,http://ali.hlspull.yximgs.com/live/huanqiuhklivephxehmffjuxcxjvejejyhmnjjxjjhjdhnjbnxfdjfhyxw.flv$TG•IPV4『线路2』
寰宇新闻,http://litv.zapi.us.kg/?id=litv-longturn14$TG•IPV4『线路3』
寰宇新闻,http://litv.zapi.us.kg/?id=litv-longturn15$TG•IPV4『线路4』
寰宇新闻,http://litv.zapi.us.kg/4gTV/?id=litv-longturn14$TG•IPV4『线路5』
寰宇新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=huanyuxinwen_twn$TG•IPV4『线路6』
台视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv051$TG•IPV4『线路1』
台视新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ttvnews$TG•IPV4『线路2』
台视新闻,http://ali.hlspull.yximgs.com/live/tboxproncqqtqqudtqlqcvbcvntqqqsfwetqfvcbcxvdqbqfflvcqtsxw.flv$TG•IPV4『线路3』
台视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv051$TG•IPV4『线路4』
台视新闻,http://ali.hlspull.yximgs.com/live/TTaishi88822378889gdkagdakdbsavfcjdsfjs.flv$TG•IPV4『线路5』
台视新闻,http://free.xiptv.x10.bz/kudou.php?id=81$TG•IPV4『线路6』
台视新闻,http://litv.zapi.us.kg/4gTV/?id=4gtv-4gtv051$TG•IPV4『线路7』
年代新闻,http://ali.hlspull.yximgs.com/live/tboxprooqevdyscvbudloqlnsfqewtqudvbbqxfqnqlvcqdqdnqxw.flv$TG•IPV4『线路1』
年代新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=niandainews$TG•IPV4『线路2』
TVBS,http://ali.hlspull.yximgs.com/live/huanqiuhklivejpjovdxjojfdejodsjxcvljjfvhnjljjjobjjjsvhjchtvbs.flv$TG•IPV4『线路1』
TVBS,http://tvbox6.com/tv/tw0927.php?id=53$TG•IPV4『线路2』
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8$TG•IPV4『线路3』
TVBS,https://tv.iill.top/litv/4gtv-4gtv073$TG•IPV4『线路4』
TVBS,https://gat.zhoujie218.top/litv/4gtv-4gtv073$TG•IPV4『线路5』
TVBS,http://cookies.elementfx.com/ublive/ublive.php?id=2273$TG•IPV4『线路6』
TVBS,http://cookies.elementfx.com/ublive/ublive.php?id=16$TG•IPV4『线路7』
TVBS新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv072$TG•IPV4『线路1』
TVBS新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8574/.m3u8$TG•IPV4『线路2』
TVBS新闻,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8$TG•IPV4『线路3』
TVBS新闻,http://litv.zapi.us.kg/4g/?id=4gtv-4gtv072$TG•IPV4『线路4』
TVBS新闻,http://ali.hlspull.yximgs.com/live/huanqiuhklivejojwhjxojhjjjlfhjljsjcnxjfvbhjdjwjfjjdsswvtvbsxw.flv$TG•IPV4『线路5』
TVBS新闻,http://extraott.com:80/live/7921751389/6097373662/5499.m3u8$TG•IPV4『线路6』
TVBS新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv072$TG•IPV4『线路7』
TVBS新闻,http://litv.zapi.us.kg/4g/?id=4gtv-4gtv072$TG•IPV4『线路8』
TVBS新闻,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8$TG•IPV4『线路9』
TVBS新闻,http://ali.hlspull.yximgs.com/live/huanqiuhklivejojwhjxojhjjjlfhjljsjcnxjfvbhjdjwjfjjdsswvtvbsxw.flv$TG•IPV4『线路10』
TVBS新闻,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv072$TG•IPV4『线路11』
TVBS新闻,http://free.xiptv.x10.bz/kudou.php?id=78$TG•IPV4『线路12』
TVBS新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv072$TG•IPV4『线路13』
TVBS新闻,http://ali.hlspull.yximgs.com/live/twlivezozwhzxozhzzzlfhzlzszcnxzfvbhzdzwzfzzdsswvtvbsxw.flv$TG•IPV4『线路14』
TVBS新闻,http://ali.hlspull.yximgs.com/live/huanqiuhklivejojwhjxojhjjjlfhjljsjcnxjfvbhjdjwjfjjdsswvtvbsxw.flv$TG•IPV4『线路15』
TVBS新闻,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv072$TG•IPV4『线路16』
TVBS新闻,http://litv.zapi.us.kg/4gTV/?id=4gtv-4gtv072$TG•IPV4『线路17』
TVBS新闻,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv072$TG•IPV4『线路18』
TVBS新闻,http://free.xiptv.x10.bz/kudou.php?id=78$TG•IPV4『线路19』
TVBS新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv072$TG•IPV4『线路20』
TVBS新闻,http://ali.hlspull.yximgs.com/live/twlivezozwhzxozhzzzlfhzlzszcnxzfvbhzdzwzfzzdsswvtvbsxw.flv$TG•IPV4『线路21』
TVBS新闻,http://ali.hlspull.yximgs.com/live/huanqiuhklivejojwhjxojhjjjlfhjljsjcnxjfvbhjdjwjfjjdsswvtvbsxw.flv$TG•IPV4『线路22』
TVBS欢乐,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8532/.m3u8$TG•IPV4『线路1』
TVBS欢乐,http://litv.zapi.us.kg/?id=4gtv-4gtv068$TG•IPV4『线路2』
TVBS欢乐,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8532/.m3u8$TG•IPV4『线路3』
TVBS欢乐,http://litv.zapi.us.kg/?id=4gtv-4gtv068$TG•IPV4『线路4』
TVBS欢乐,http://litv.zapi.us.kg/?id=4gtv-4gtv068$TG•IPV4『线路5』
TVBS欢乐,http://litv.zapi.us.kg/4gTV/?id=4gtv-4gtv068$TG•IPV4『线路6』
TVBS欢乐,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8532/.m3u8$TG•IPV4『线路7』
TVBS欢乐,http://litv.zapi.us.kg/?id=4gtv-4gtv068$TG•IPV4『线路8』
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$TG•IPV4『线路1』
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$TG•IPV4『线路2』
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$TG•IPV4『线路3』
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$TG•IPV4『线路4』
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$TG•IPV4『线路5』
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$TG•IPV4『线路6』
东森新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv152$TG•IPV4『线路1』
东森新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv152$TG•IPV4『线路2』
东森新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvnews$TG•IPV4『线路3』
东森新闻,http://ali.hlspull.yximgs.com/live/tboxpromhqttuqqcvbyquoqdqqeqywefqqfbxfbxxvbqqqlqqhqsxw.flv$TG•IPV4『线路4』
东森新闻,http://ali.hlspull.yximgs.com/live/huanqiuhklivemhjttujjcvbyjuojdjjejywefjjfbxfbxxvbjjjljjhjsxw.flv$TG•IPV4『线路5』
东森新闻,http://zb.qc.to/?id=4gtv-4gtv152$TG•IPV4『线路6』
东森新闻,http://www.zzrs888.top/t.php?id=東森新聞HD$TG•IPV4『线路7』
东森新闻,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv152$TG•IPV4『线路8』
东森新闻,http://litv.zapi.us.kg/4gTV/?id=4gtv-4gtv152$TG•IPV4『线路9』
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路1』
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路2』
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路3』
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路4』
东森综合,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvzhonghe$TG•IPV4『线路5』
东森超视,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvsuper$TG•IPV4『线路1』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路2』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路3』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路4』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路5』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$TG•IPV4『线路6』
